23617.84162,61799.10961,1
24011.0607,58761.50821,1
24264.0993,59757.46683,1
24923.46145,59343.77438,1
24419.67781,61135.17118,1
25187.18536,62152.05727,1
24175.51165,60819.75209,1
23504.88444,58968.7844,1
24216.37598,59584.51985,1
23963.74321,59236.96069,1
24877.77611,59572.12841,1
24414.16382,61814.34746,1
23539.11362,58562.60795,1
24418.64146,60129.78185,1
24585.6373,57450.25093,1
23830.67052,59418.32451,1
24121.24381,61063.51486,1
23961.30336,60032.09436,1
24459.97921,59706.6855,1
23443.44784,60072.75909,1
24245.33406,61415.19519,1
24239.11364,60450.81179,1
24144.37862,59253.33837,1
24024.09345,60541.64752,1
24198.48817,60897.57387,1
24270.48499,60562.01768,1
23958.66108,59908.13764,1
24191.6859,58707.97785,1
23967.18066,59498.43584,1
24211.40704,58893.69232,1
24263.12417,57053.25748,1
23553.05452,60773.54898,1
24301.12851,59948.86573,1
24348.1624,61036.85278,1
23692.6298,61552.51375,1
24142.31234,57122.63225,1
23808.96445,58909.45104,1
24046.84832,60791.80053,1
24154.03485,58643.10557,1
23772.73353,61397.33688,1
23765.99313,60288.48048,1
23430.11797,59646.19647,1
24545.00334,60783.85458,1
24008.94175,60831.93686,1
24516.32863,59603.7217,1
24000.27438,60520.77027,1
23746.83707,63063.54776,1
23815.77967,58960.01986,1
24276.9473,59005.75446,1
24219.39582,59110.6391,1
23369.1952,58078.005,1
23898.69177,60333.05223,1
24221.79735,59249.18835,1
24157.20565,59922.21409,1
24176.00054,59082.21934,1
23502.16048,59840.59636,1
24285.99634,58924.59628,1
24091.35105,60900.99167,1
23850.79703,59579.00596,1
23842.48904,59989.25703,1
24485.84189,60773.75987,1
24382.44994,60947.20744,1
23502.86934,59850.8373,1
24024.13752,58854.39964,1
24419.05834,60292.6649,1
24254.84847,60154.73974,1
24570.93059,57099.27787,1
24616.25533,61379.04406,1
23779.92753,58282.92324,1
23255.10135,59274.42591,1
23900.84618,60341.53106,1
23603.20324,59035.71096,1
23663.33252,59514.10132,1
24037.88054,59540.40568,1
23612.2038,61181.01321,1
24064.33284,58401.62048,1
24475.50706,60374.5346,1
23465.13871,59791.0907,1
23740.26445,59506.79258,1
24525.12005,62113.11741,1
23747.03355,60871.92706,1
23436.35025,61085.44355,1
23836.99489,59519.58854,1
24330.65332,62159.08776,1
24309.58284,59929.88906,1
24118.71291,60204.24134,1
24348.2986,59816.47883,1
24038.55839,60054.81793,1
24107.23944,60281.76268,1
24712.94995,58712.91592,1
23625.90814,61313.41948,1
24147.17747,60821.83684,1
23848.26285,59833.30299,1
24119.44323,58700.97403,1
23893.9919,59731.74569,1
24143.52118,59720.96772,1
24191.75508,59465.08961,1
24101.98937,59316.02534,1
23320.50424,60485.28045,1
24010.25383,61119.89368,1
23880.51682,59816.61064,1
23803.69733,59078.21228,1
24323.74394,59774.73021,1
24386.19165,59674.12522,1
24296.54197,60666.5114,1
23609.83197,61157.78792,1
23661.65777,58111.73113,1
24713.12549,60113.50582,1
24038.9804,59065.00694,1
24285.21843,60014.37111,1
24098.80809,60183.49978,1
23808.54426,61739.52901,1
23831.8724,60520.65998,1
23724.59024,59997.34614,1
24112.51017,60616.17584,1
24440.03339,61987.34965,1
23792.26907,61001.83914,1
23670.85186,58607.3318,1
23988.35734,58176.29819,1
24230.77177,56752.90061,1
23604.98718,60582.31016,1
23619.72074,61455.25701,1
24233.67444,59715.9905,1
23691.70604,59005.83234,1
23648.23085,59772.41427,1
23686.90273,58126.51909,1
23858.5484,59439.28785,1
24209.24293,59749.83228,1
23998.01895,59598.4734,1
23390.55527,59954.00253,1
24105.14912,59844.83705,1
24578.27447,59750.49414,1
24507.55301,57976.17323,1
24015.00874,60929.0473,1
24316.19861,57722.33132,1
23586.02348,59617.76768,1
24145.84503,60451.13508,1
24200.32016,63193.39541,1
23767.41005,58430.01319,1
24112.18528,59388.2108,1
24453.99442,58297.37735,1
23640.11496,57791.57441,1
24530.042,61018.10844,1
24385.94172,58826.29299,1
23722.19728,57442.51544,1
24740.47188,60237.60781,1
24535.64742,57029.45945,1
23512.78489,59812.20836,1
24022.50234,59844.18245,1
23695.98035,60311.26871,1
23633.48629,59125.9286,1
23919.01222,59343.85545,1
24752.65815,57930.49141,1
23837.29469,59762.79462,1
24037.20072,60248.11803,1
24360.88541,58483.32053,1
24179.16738,60308.93053,1
23853.82811,58939.89354,1
24062.19183,61353.25869,1
24333.95387,60234.39127,1
24339.48979,58040.27202,1
23254.4876,61342.0168,1
23706.05894,57589.69281,1
24123.27463,59499.04982,1
23388.11762,60777.60721,1
23744.12863,57811.72141,1
23753.05669,60867.96731,1
24326.0791,60611.10047,1
23811.43994,59994.70608,1
24027.22749,58105.94226,1
24681.01748,61310.07601,1
23692.66557,59264.03142,1
23614.28548,59589.46017,1
23313.99743,60506.25722,1
24219.40986,61614.87991,1
24234.80384,60957.62371,1
23646.73276,59554.56447,1
24130.66613,61731.01226,1
24267.3675,58930.98747,1
24195.43207,60439.24726,1
23574.9401,58821.27516,1
23448.58279,57130.19514,1
24192.94908,62884.58275,1
23872.04964,59305.26759,1
23692.36128,61804.90141,1
24150.84901,60188.32955,1
23703.8488,59701.33686,1
24364.33567,60343.69806,1
23985.90696,59598.26075,1
23807.68282,58554.97955,1
23973.42681,59029.65589,1
24288.81587,61436.60338,1
23927.70995,61090.90286,1
24669.31393,62293.6123,1
24027.48847,59813.72996,1
24273.94794,60273.56179,1
24093.86796,59425.64022,1
23896.46432,59731.87618,1
24719.73248,60278.50486,1
24113.9179,61488.71612,1
24165.31171,59076.34536,1
23821.14213,59843.5317,1
23979.56396,60568.3595,1
23822.27365,61965.07205,1
23950.60521,59606.0009,1
24464.89832,62121.58127,1
24909.17114,59285.67718,1
23921.11845,58764.69672,1
23660.38909,60280.73568,1
24111.01408,57911.29047,1
23810.13275,57160.30548,1
23588.91301,61164.72816,1
24165.25059,59354.59085,1
24508.44714,59890.72413,1
23961.00978,58658.46401,1
24360.96338,59941.32307,1
23529.48113,62603.14851,1
24203.39355,60921.15189,1
23870.83982,60072.47527,1
23920.20009,60393.9531,1
25040.12178,60813.68383,1
23357.9169,61424.47224,1
24148.00837,60656.54627,1
24135.64098,59332.27828,1
24503.68349,58080.16366,1
24419.67553,62558.79054,1
23840.98013,59336.03637,1
23894.0717,60096.72115,1
23294.55304,61339.062,1
23686.9881,61522.76162,1
22983.34004,61477.5732,1
24069.21691,58706.47903,1
24303.03709,61234.45346,1
23795.45401,60823.30735,1
23721.94769,59675.30626,1
23818.28481,57857.18732,1
24778.83787,59581.9765,1
23824.48508,58652.12756,1
23829.6939,59295.26141,1
24224.26336,58403.48757,1
23896.22071,60972.2748,1
23591.23845,59741.27375,1
23807.5998,60050.90819,1
23344.03826,60315.31756,1
23833.23341,59195.5306,1
23728.99768,59231.95401,1
24366.2681,60226.85348,1
23756.07777,59493.19582,1
23897.83173,57507.43935,1
23814.65526,58719.1991,1
23955.6911,59792.77456,1
23865.94816,58682.67153,1
24082.16808,59530.25296,1
24211.13878,58502.11925,1
23836.05839,59213.6001,1
25093.89582,57812.89306,1
24159.0342,59630.13749,1
23705.11053,58905.44591,1
24522.96824,59921.94402,1
23990.98043,60245.27303,1
23850.5382,58444.18737,1
23744.41704,57715.58494,1
23790.95908,62155.46228,1
24309.9472,60903.98101,1
24037.43242,60868.15689,1
24401.02366,59096.65157,1
23954.65749,60874.11173,1
23881.00514,60541.14158,1
24681.85856,59095.36568,1
24241.55405,61812.27318,1
24217.27866,59516.46908,1
23897.41371,59336.32188,1
24085.62732,58803.82541,1
24237.23464,58691.53758,1
23619.937,60746.51534,1
23596.04531,60725.63815,1
23736.27113,62233.11351,1
24278.4976,58980.39088,1
24354.84031,61448.67412,1
23828.21847,61846.00056,1
24155.78329,60919.92127,1
23775.14038,61568.11155,1
23921.54421,60069.85169,1
24448.52068,58986.83083,1
23768.88548,60259.12082,1
23740.26242,58988.23733,1
23716.72148,59040.01563,1
24668.82733,61198.18388,1
24477.74203,59812.146,1
24109.06253,58713.82469,1
24404.4937,61065.2215,1
24039.95398,60042.64738,1
23995.64827,60376.69679,1
24250.35465,60239.28234,1
23750.64655,61265.99796,1
24004.38856,57954.06554,1
24930.96907,60047.89552,1
24121.60303,60559.15112,1
24309.29208,58406.24559,1
23711.09542,60191.54647,1
23380.73068,57399.12219,1
24288.55657,59505.19106,1
24476.44188,60480.24638,1
23857.52824,59930.16318,1
24740.35687,59516.31284,1
23483.45445,61838.53854,1
23919.15211,60067.253,1
23749.06611,59666.35415,1
23899.56293,59836.14053,1
23773.90162,59127.53276,1
23406.0833,60505.05961,1
23666.46429,62114.24543,1
24274.62944,59798.65572,1
22806.51146,61944.48755,1
23939.98642,61820.1869,1
24365.58014,60094.925,1
24063.93505,60858.81894,1
23893.51859,60917.18545,1
23765.14933,62064.65678,1
23537.71147,59203.12369,1
24489.50945,61119.94305,1
24857.21553,59907.37905,1
23911.35442,60476.98679,1
23933.34187,60370.61203,1
24447.39503,58245.92458,1
