23615.75928,61360.78729,1
24310.65894,59815.21582,1
23421.51716,60361.49124,1
24301.90094,61630.95458,1
23907.95918,63305.60879,1
24254.60997,63202.72472,1
24332.01965,62480.19766,1
23264.08576,61222.50903,1
24003.53999,62224.1281,1
23687.29994,61216.3566,1
23991.76992,63055.41311,1
23714.92422,63671.48732,1
23700.26454,63198.29233,1
23985.45689,62593.34569,1
23553.45612,60177.78119,1
23501.60937,63204.45349,1
24257.98184,60244.52816,1
24000.53027,62518.6645,1
24143.56314,62444.41496,1
24528.68282,62292.97438,1
23417.25259,61879.24139,1
24332.4539,61736.14005,1
23517.79493,62486.32457,1
23369.24332,62046.7817,1
24160.99038,62220.84727,1
24319.33776,62635.53079,1
24358.65685,61279.19928,1
24270.4596,63422.26594,1
24016.15698,62337.30444,1
22484.67425,61945.6546,1
24588.5265,61809.38521,1
23786.52925,62080.11824,1
24530.03421,62708.45408,1
24403.64287,63465.39741,1
23725.71742,62342.62728,1
24058.38875,62020.17842,1
24069.31524,62341.08918,1
24181.43485,62058.371,1
24560.4737,61319.57235,1
24096.23942,62226.23503,1
23916.03134,62647.874,1
24120.87237,63882.70123,1
24151.56995,63726.86432,1
24312.01466,61839.89319,1
23835.29363,61997.58378,1
24307.04598,63165.39835,1
23568.9414,61381.19075,1
23718.03338,63105.87728,1
23842.15043,60441.92442,1
24183.45768,61787.22996,1
24531.21721,61576.93061,1
23894.81875,61724.75219,1
24146.4189,62401.61033,1
24642.98139,59195.61136,1
24284.99243,64117.23922,1
24523.55886,61173.97715,1
24354.88238,61584.18841,1
24358.7741,61616.06759,1
24054.53249,61577.91266,1
23830.71947,59995.96781,1
23800.27254,64034.49184,1
23883.7984,61524.27899,1
24092.33849,62333.26933,1
23133.73141,62227.49961,1
24141.92968,63386.2521,1
23508.93059,61875.74738,1
23913.56269,61649.85306,1
23679.04423,61752.04879,1
23981.10249,62332.95351,1
23380.43416,62776.79288,1
23918.25106,61207.23017,1
24467.6465,61475.53752,1
23522.77486,64129.30321,1
23783.1777,60119.99904,1
23696.39641,62585.64431,1
24110.7181,62208.39161,1
23419.03966,60450.30519,1
24032.46755,64591.51387,1
24324.98365,63033.17796,1
23984.23239,63324.61623,1
23958.03928,63075.45261,1
24150.44086,60165.00223,1
24501.04991,61413.93435,1
24016.92692,63430.70559,1
24188.06592,60180.69509,1
23580.68685,62550.4254,1
24200.9064,63556.02513,1
24090.60445,61042.19079,1
23797.55832,60048.61998,1
24017.05063,62517.09972,1
24211.01894,63006.20903,1
24038.90922,60832.25535,1
23607.43592,60605.51712,1
24407.25737,61525.81341,1
22782.15543,62037.73251,1
23944.66547,62372.41116,1
23854.86374,59716.8088,1
23382.12082,62989.13692,1
24269.00645,61296.88871,1
23610.80505,61258.53323,1
23436.61019,61356.95651,1
24016.09275,63074.49951,1
23967.07818,61490.26248,1
24467.58267,64181.15162,1
23626.62618,62655.47903,1
24103.52356,61744.24271,1
24193.33197,62335.94185,1
24490.06003,60453.58281,1
23690.40538,61398.56293,1
24889.63667,62233.66929,1
24155.81323,61583.52808,1
23540.6654,63184.48692,1
24124.40381,62193.57672,1
23840.95198,62795.5274,1
24378.25667,63140.30546,1
24121.37414,63149.11622,1
23074.05793,62902.43881,1
23460.40769,60751.93707,1
23783.89507,60492.90524,1
24014.22351,61963.55393,1
24618.33026,62147.42632,1
23879.45608,60124.02318,1
24409.5041,61126.98806,1
23839.82746,63303.81226,1
24317.09113,63210.51869,1
24638.93699,62541.41031,1
23857.46076,60725.322,1
24524.30036,62411.14812,1
23890.38149,62979.91618,1
24273.34696,60208.00275,1
23878.06611,63259.82065,1
23967.27385,60846.43752,1
23093.1833,62863.72288,1
23586.73528,63213.88062,1
24693.45664,61975.09816,1
24925.17757,62948.02878,1
23512.93765,61289.88006,1
24165.11799,63250.45051,1
23758.75505,62012.36721,1
23777.90466,61416.5609,1
24416.75581,63989.0931,1
24406.45099,61461.56266,1
23360.8503,63145.49459,1
24155.20627,62730.86932,1
23847.14903,61005.05061,1
24352.11031,63675.84321,1
24033.91017,61727.57203,1
23823.44671,60282.9227,1
23815.96542,61338.60448,1
24188.11223,63019.75262,1
23725.60362,62867.46527,1
23919.5255,61792.89391,1
23775.69968,64328.1846,1
24861.54893,61962.08342,1
24258.86483,62154.24896,1
24208.14145,62016.70172,1
24581.06512,64957.39149,1
23962.52064,64418.58525,1
24518.91944,64046.85115,1
23282.55795,62371.79732,1
23776.91433,62419.06033,1
24029.32483,63727.57757,1
24041.15738,61241.40518,1
24185.75738,62722.89545,1
23407.30765,60893.68838,1
23545.50707,60216.54896,1
24276.99092,60058.73377,1
24093.7812,62732.40092,1
23734.54014,59597.32837,1
23596.24939,61344.59702,1
23620.8809,62442.30391,1
24126.38726,62534.16368,1
24316.2312,61937.31564,1
24302.69068,61536.32017,1
24502.68468,60203.0893,1
23608.86214,62547.71835,1
24128.33722,64311.53918,1
24047.18981,62603.62727,1
24262.87162,63750.74222,1
23517.02355,61325.05998,1
23512.02061,62372.91515,1
24223.46022,62233.93081,1
24252.27027,61534.97703,1
24586.82651,62352.3369,1
23647.3628,62846.28589,1
23802.52664,62919.29729,1
24497.6794,63424.57684,1
23568.30704,61124.35907,1
24069.42514,63469.06621,1
24341.09533,61954.14539,1
23196.45434,61301.4726,1
23881.1372,63368.32169,1
24166.6786,60344.03801,1
23781.08467,62992.35827,1
24974.34405,60873.20903,1
23125.82547,60828.55862,1
24029.16605,63353.90574,1
23426.21591,60613.4432,1
24586.65819,61413.45549,1
23918.53804,61714.1356,1
24302.03917,62165.08563,1
24534.38798,62369.97259,1
24401.26685,62649.0895,1
23406.68226,62300.00661,1
24138.41515,60710.94083,1
24521.80401,61888.1219,1
23983.96257,62254.79688,1
24289.53122,59667.48533,1
24449.37384,62947.85815,1
23742.69223,62222.87721,1
23907.64402,61502.30178,1
23617.48185,62477.83274,1
24100.5235,61237.6223,1
24033.654,62922.32225,1
23558.82786,61629.00963,1
23459.78858,60457.52985,1
